date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:45	23941/23941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:47%20GMT	http://www.pmaverick.com/Before%20you%20execute%20the%20binding%20your%20view%20must%20have%20a%20model%20or%20a%20collection.	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/Before%20you%20execute%20the%20binding%20your%20view%20must%20have%20a%20model%20or%20a%20collection.92.delayed	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:46	23941/23941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:48%20GMT	http://www.pmaverick.com/mustache.js	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/mustache.js	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:47	23941/23941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:49%20GMT	http://www.pmaverick.com/GET	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/GET	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:48	35/35	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20May%201998%2003:00:00%20GMT	http://www.google-analytics.com/__utm.gif?utmwv=5.4.2&utmac=UA-16505296-2&utmn=1&utmhn=	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.google-analytics.com/__utmcb31.gif	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:48	23941/23941	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:51%20GMT	http://www.pmaverick.com/formSubmit.php	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/formSubmit.96.delayed	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:49	23941/23941	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:51%20GMT	http://www.pmaverick.com/formSubmitAjax.php	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/formSubmitAjax.php	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:50	23941/23941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:52%20GMT	http://www.pmaverick.com/weebly/libraries/videojs/video-js.swf	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/weebly/libraries/videojs/video-js.swf	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:52	23941/23941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:53%20GMT	http://www.pmaverick.com/AppleWebKit/	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/AppleWebKit/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:52	23941/23941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Jan%202018%2019:39:53%20GMT	http://www.pmaverick.com/Mobile/	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/Mobile/index.html	(from http://cdn2.editmysite.com/js/site/main.js?buildTime=1511824098)
11:39:53	228359/228359	---M-Z	200	added ('OK')	text/css	etag:W/%225a3c3dec-37c07%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1511896037	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/cdn2.editmysite.com/css/sites0b4b.css	(from http://www.pmaverick.com/inspiration.html)
11:39:55	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a3c3dec-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1511896037	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/cdn2.editmysite.com/js/site/main0b4b.js	(from http://www.pmaverick.com/inspiration.html)
11:39:56	118126/118126	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a3c3dec-1cd6e%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1511896037&	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/cdn2.editmysite.com/js/lang/en/stl82ec.js	(from http://www.pmaverick.com/inspiration.html)
11:40:03	40789/40789	---M--	200	added ('OK')	image/jpeg	etag:%2265e0e56a8-9f55-5216a4a93bf40%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1394764.jpg?500	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1394764cee6.jpg	(from http://www.pmaverick.com/design.html)
11:40:04	46456/46456	---M--	200	added ('OK')	image/jpeg	etag:%2265cf6c485-b578-5216a49cd6200%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1555350.jpg?496	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1555350b534.jpg	(from http://www.pmaverick.com/design.html)
11:40:07	88692/88692	---M--	200	added ('OK')	image/jpeg	etag:%225fbdfc1fe-15a74-51970b23e1d40%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3620039.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3620039.jpg	(from http://www.pmaverick.com/inspiration.html)
11:40:12	48565/48565	---M--	200	added ('OK')	image/jpeg	etag:%2265cdd51b2-bdb5-5216a49535000%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/4642955.jpg?468	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/4642955877a.jpg	(from http://www.pmaverick.com/design.html)
11:40:23	70297/70297	---M--	200	added ('OK')	image/jpeg	etag:%22686a117a7-11299-524472f378940%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/8673879.jpg?448	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/86738799b70.jpg	(from http://www.pmaverick.com/design.html)
11:40:31	147162/147162	---M--	200	added ('OK')	image/png	etag:%2265e411457-23eda-5216a4aef4cc0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/333649.png?471	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3336498e6b.png	(from http://www.pmaverick.com/design.html)
11:40:34	19096/19096	---M--	200	added ('OK')	image/jpeg	etag:%22686875980-4a98-524471c433dc0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3550060.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3550060.jpg	(from http://www.pmaverick.com/design.html)
11:40:40	228605/228605	---M--	200	added ('OK')	image/png	etag:%226307fca20-37cfd-51e1d64e271c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1440486510.png	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1440486510.png	(from http://www.pmaverick.com/design.html)
11:40:46	140078/140078	---M--	200	added ('OK')	image/jpeg	etag:%2265e411463-2232e-5216977846000%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/2165855_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/2165855_orig.jpg	(from http://www.pmaverick.com/design.html)
11:41:07	239925/239925	---M--	200	added ('OK')	image/jpeg	etag:%226869f32ac-3a935-524471dcff840%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/7093613_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/7093613_orig.jpg	(from http://www.pmaverick.com/design.html)
11:41:10	707081/707081	---M--	200	added ('OK')	image/jpeg	etag:%2265cf6c86b-aca09-5216a53a31540%22	http://www.pmaverick.com/files/theme/images/header.jpg?1511836616	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/files/theme/images/header16c9.jpg	(from http://www.pmaverick.com/files/main_style.css?1511836616)
11:41:11	249830/249830	---M--	200	added ('OK')	image/jpeg	etag:%226869f3392-3cfe6-5244723f3a000%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/748983_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/748983_orig.jpg	(from http://www.pmaverick.com/design.html)
11:41:13	81296/81296	---M--	200	added ('OK')	image/jpeg	etag:%2268618d683-13d90-524472a450e80%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/5844092.jpg?317	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/58440925b8a.jpg	(from http://www.pmaverick.com/design.html)
11:42:35	108995/108995	---M--	200	added ('OK')	image/png	etag:%2265d36a9b8-1a9c3-52169fab4f840%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3028752.png?526	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/30287528542.png	(from http://www.pmaverick.com/design.html)
11:42:35	7353/7353	---M-Z	200	added ('OK')	text/css	etag:W/%225a3c3dec-1cb9%22	http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1511896037	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/cdn2.editmysite.com/css/old/slideshow/slideshow43a2.css	(from http://www.pmaverick.com/build.html)
11:42:36	37902/37902	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a3c3dec-940e%22	http://cdn2.editmysite.com/js/old/slideshow-jq.js?buildTime=1511896037	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/cdn2.editmysite.com/js/old/slideshow-jq0b4b.js	(from http://www.pmaverick.com/build.html)
11:42:38	11054/11054	---M--	200	added ('OK')	image/jpeg	etag:%225fc52687b-2b2e-5197151a01dc0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/6867840.jpg?685	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/68678403328.jpg	(from http://www.pmaverick.com/whats-next.html)
11:42:45	146443/146443	---M--	200	added ('OK')	image/jpeg	etag:%22686a1170d-23c0b-5244726df4e40%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/8256681_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/8256681_orig.jpg	(from http://www.pmaverick.com/design.html)
11:42:56	62467/62467	---M--	200	added ('OK')	image/jpeg	etag:%227b0b60e47-f403-53ddb52923900%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/961876460.jpg?408	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/9618764600d0f.jpg	(from http://www.pmaverick.com/awards.html)
11:43:01	31023/31023	---M--	200	added ('OK')	image/jpeg	etag:%22624e764f2-792f-51d38a333ac40%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3212035_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3212035_orig.jpg	(from http://www.pmaverick.com/awards.html)
11:43:08	231834/231834	---M--	200	added ('OK')	image/jpeg	etag:%2287d393edf-3899a-5599f05b56780%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/tonight-show-with-maverick_2_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/tonight-show-with-maverick_2_orig.jpg	(from http://www.pmaverick.com/awards.html)
11:43:14	37862/37862	---M--	200	added ('OK')	image/jpeg	etag:%227b0b60e80-93e6-53ddb6b8ba7c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1349743233.jpg?392	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1349743233f73b.jpg	(from http://www.pmaverick.com/awards.html)
11:43:37	255737/255737	---M--	200	added ('OK')	image/jpeg	etag:%2277c5e0293-3e6f9-5392210147240%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/dsc07908_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/dsc07908_orig.jpg	(from http://www.pmaverick.com/awards.html)
11:43:41	167921/167921	---M--	200	added ('OK')	image/jpeg	etag:%227b06e53a3-28ff1-53ddb51bc9980%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/144506300.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/144506300.jpg	(from http://www.pmaverick.com/awards.html)
11:43:53	319938/319938	---M--	200	added ('OK')	image/jpeg	etag:%227032b9acc-4e1c2-52e6b6934ce40%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3364705_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3364705_orig.jpg	(from http://www.pmaverick.com/awards.html)
11:43:54	106941/106941	---M--	200	added ('OK')	image/jpeg	etag:%22623d3ad77-1a1bd-51d3c90e93880%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/665688.jpg?472	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/665688ef57.jpg	(from http://www.pmaverick.com/awards.html)
11:43:55	6443/6443	---M--	200	added ('OK')	image/png	etag:%2265c6c2195-192b-5214f27c66640%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1019402.png?240	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1019402335f.png	(from http://www.pmaverick.com/sponsors.html)
11:43:56	19355/19355	---M--	200	added ('OK')	image/jpeg	etag:%22828eeed61-4b9b-5478459899fc0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/published/ifixit_1.jpeg?1486008647	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/published/ifixit_19730.jpg	(from http://www.pmaverick.com/sponsors.html)
11:43:57	11268/11268	---M--	200	added ('OK')	image/jpeg	etag:%2265addaa39-2c04-5214ec80cc8c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3078682.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3078682.jpg	(from http://www.pmaverick.com/sponsors.html)
11:43:58	8812/8812	---M--	200	added ('OK')	image/jpeg	etag:%2265a42f8b0-226c-5214eb470a480%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/5516174.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/5516174.jpg	(from http://www.pmaverick.com/sponsors.html)
11:44:00	11010/11010	---M--	200	added ('OK')	image/png	etag:%2265adda82c-2b02-5214e6ef0e500%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/6303100.png?341	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/63031003dd4.png	(from http://www.pmaverick.com/sponsors.html)
11:44:02	15776/15776	---M--	200	added ('OK')	image/png	etag:%2265cc30d25-3da0-5214ecd0e85c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3023000.png?115	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/30230002b44.png	(from http://www.pmaverick.com/sponsors.html)
11:44:06	19916/19916	---M--	200	added ('OK')	image/jpeg	etag:%2265cc31142-4dcc-5214f56073840%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/7244879.jpg?200	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/72448793644.jpg	(from http://www.pmaverick.com/sponsors.html)
11:44:09	18112/18112	---M--	200	added ('OK')	image/png	etag:%2265af5d1c6-46c0-5214e8bd96840%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/9859714_orig.png	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/9859714_orig.png	(from http://www.pmaverick.com/sponsors.html)
11:44:10	75854/75854	---M--	200	added ('OK')	image/jpeg	etag:%226612224f9-1284e-521928b167580%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/7528086_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/7528086_orig.jpg	(from http://www.pmaverick.com/sponsors.html)
11:44:13	17712/17712	---M--	200	added ('OK')	image/png	etag:%2265af5d3f1-4530-5214f2bf283c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/8349845.png?196	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/8349845084b.png	(from http://www.pmaverick.com/sponsors.html)
11:44:13	24232/24232	---M--	200	added ('OK')	image/jpeg	etag:%2265be26f4a-5ea8-5214f0e52e580%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/4184845_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/4184845_orig.jpg	(from http://www.pmaverick.com/sponsors.html)
11:44:13	3222/3222	---M--	200	added ('OK')	image/jpeg	etag:%2266126130f-c96-52192abfd4f80%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3393964.jpg?156	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/33939641c9a.jpg	(from http://www.pmaverick.com/sponsors.html)
11:44:20	38548/38548	---M--	200	added ('OK')	image/jpeg	etag:%225fbb78c0e-9694-5197175fbfa40%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/699745.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/699745.jpg	(from http://www.pmaverick.com/pictures.html)
11:44:20	243300/243300	---M--	200	added ('OK')	image/jpeg	etag:%226259f35c7-3b664-51d38a1f33d00%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1420048_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1420048_orig.jpg	(from http://www.pmaverick.com/awards.html)
11:44:23	60658/60658	---M--	200	added ('OK')	image/jpeg	etag:%2265dabcbf5-ecf2-5216ad7f59840%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1418691.jpg?577	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1418691fde9.jpg	(from http://www.pmaverick.com/press.html)
11:44:47	163737/163737	---M--	200	added ('OK')	image/jpeg	etag:%225fc44757b-27f99-519714b20e880%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/6516452_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/6516452_orig.jpg	(from http://www.pmaverick.com/contact-us.html)
11:44:49	156435/156435	---M--	200	added ('OK')	image/jpeg	etag:%2277a92b2db-26313-5392397626580%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/dsc07928_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/dsc07928_orig.jpg	(from http://www.pmaverick.com/news)
11:45:19	182487/182487	---M--	200	added ('OK')	image/jpeg	etag:%2275ce8363b-2c8d7-535da1bda7e80%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/4123109_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/4123109_orig.jpg	(from http://www.pmaverick.com/news)
11:45:27	1199694/1199694	---M--	200	added ('OK')	image/jpeg	etag:%22688a26f14-124e4e-52478858f74c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/2589772.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/2589772.jpg	(from http://www.pmaverick.com/build.html)
11:45:42	92986/92986	---M--	200	added ('OK')	image/jpeg	etag:%2275cbb5c1c-16b3a-535d844cc48c0%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/8713768.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/8713768.jpg	(from http://www.pmaverick.com/news)
11:46:10	802044/802044	---M--	200	added ('OK')	image/png	etag:%226245596b1-c3cfc-51d26e09e8080%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/1439427725.png	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/1439427725.png	(from http://www.pmaverick.com/press.html)
11:47:11	244297/244297	---M--	200	added ('OK')	image/jpeg	etag:%226ebb26ca0-3ba49-52c9479fda040%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/665_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/665_orig.jpg	(from http://www.pmaverick.com/news)
11:47:11	484/484	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:14%20GMT	http://www.pmaverick.com/1/post/2016/07/thank-you-to-incose-and-ieee-for-the-beautiful-plaques.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/07/thank-you-to-incose-and-ieee-for-the-beautiful-plaques.d2.delayed	(from http://www.pmaverick.com/news)
11:47:11	31767/31767	---M-Z	200	added ('OK')	text/html	etag:W/%22e76fd363aca0839cf76cee60bcbbe742-gzip%22	http://www.pmaverick.com/news/project-maverick-featured-on-local-media	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/news/project-maverick-featured-on-local-media.html	(from http://www.pmaverick.com/news)
11:47:12	428/428	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:14%20GMT	http://www.pmaverick.com/1/post/2016/06/project-maverick-featured-on-local-media.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/06/project-maverick-featured-on-local-media.html	(from http://www.pmaverick.com/news)
11:47:12	31832/31832	---M-Z	200	added ('OK')	text/html	etag:W/%22f7831664a6a4b345a1268b403aed02a1-gzip%22	http://www.pmaverick.com/news/local-newspaper-writes-about-project-maverick	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/news/local-newspaper-writes-about-project-maverick.html	(from http://www.pmaverick.com/news)
11:47:12	448/448	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:15%20GMT	http://www.pmaverick.com/1/post/2016/06/local-newspaper-writes-about-project-maverick.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/06/local-newspaper-writes-about-project-maverick.html	(from http://www.pmaverick.com/news)
11:47:13	620/620	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:15%20GMT	http://www.pmaverick.com/1/post/2016/05/project-maverick-recognized-at-the-2016-intel-international-science-and-engineering-fair.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/05/project-maverick-recognized-at-the-2016-intel-international-science-and-engineering-fair.html	(from http://www.pmaverick.com/news)
11:47:13	500/500	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:16%20GMT	http://www.pmaverick.com/1/post/2016/04/project-maverick-on-the-tonight-show-starring-jimmy-fallon.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/04/project-maverick-on-the-tonight-show-starring-jimmy-fallon.html	(from http://www.pmaverick.com/news)
11:47:13	34008/34008	---M-Z	200	added ('OK')	text/html	etag:W/%2226c728a53f7f112844e24f45bd416478-gzip%22	http://www.pmaverick.com/news/project-maverick-wins-again-at-the-central-california-science-fair	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/news/project-maverick-wins-again-at-the-central-california-science-fair.html	(from http://www.pmaverick.com/news)
11:47:14	532/532	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:16%20GMT	http://www.pmaverick.com/1/post/2016/03/project-maverick-wins-again-at-the-central-california-science-fair.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/03/project-maverick-wins-again-at-the-central-california-science-fair.html	(from http://www.pmaverick.com/news)
11:47:14	31749/31749	---M-Z	200	added ('OK')	text/html	etag:W/%226042fa32b52969187289d5523ff07642-gzip%22	http://www.pmaverick.com/news/thank-you-to-the-national-parkinson-foundation	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/news/thank-you-to-the-national-parkinson-foundation.html	(from http://www.pmaverick.com/news)
11:47:14	452/452	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:17%20GMT	http://www.pmaverick.com/1/post/2016/03/thank-you-to-the-national-parkinson-foundation.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/03/thank-you-to-the-national-parkinson-foundation.html	(from http://www.pmaverick.com/news)
11:47:14	32526/32526	---M-Z	200	added ('OK')	text/html	etag:W/%2249212689dadda719bde9939882d40226-gzip%22	http://www.pmaverick.com/news/2-dimensional-sensors-used-for-autopilot	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/news/2-dimensional-sensors-used-for-autopilot.html	(from http://www.pmaverick.com/news)
11:47:15	290663/290663	---M--	200	added ('OK')	image/jpeg	etag:%22703072c9e-46f67-52e6b280ef300%22	http://www.pmaverick.com/uploads/4/9/8/6/49863435/3522925_orig.jpg	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/uploads/4/9/8/6/49863435/3522925_orig.jpg	(from http://www.pmaverick.com/news)
11:47:15	428/428	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202018%2019:47:17%20GMT	http://www.pmaverick.com/1/post/2016/02/2-dimensional-sensors-used-for-autopilot.html	C:/Users/alext/Documents/GitHub/ProjectMaverick/Project%20Maverick/www.pmaverick.com/1/post/2016/02/2-dimensional-sensors-used-for-autopilot.html	(from http://www.pmaverick.com/news)
